Item Type,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Product Image Description-1,Product Image Is Thumbnail-1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort - 5,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5
SKU,[S]Size= US 9,,,,,,UA1246931-007-9BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1246931-007-9.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1246931-007-10BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1246931-007-10.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1246931-007-11BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-007-11.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-007-12BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-007-13BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1246931-007-13.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-007-14BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1246931-007-16BLACK ,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes WHITE*,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-141WHITE,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-141_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-141_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-141_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-141_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-141_HEEL
SKU,[S]Size= US 11.5,,,,,,UA1246931-141-11.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-141-13WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-141-14WHITE,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes MIDNIGHT NAVY*,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-412MIDNIGHT NAVY,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-412_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-412_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-412_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-412_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-412_HEEL
SKU,[S]Size= US 7,,,,,,UA1246931-412-7MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7.5,,,,,,UA1246931-412-7.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1246931-412-8MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1246931-412-8.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1246931-412-9MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1246931-412-9.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1246931-412-10MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1246931-412-10.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1246931-412-11MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-412-11.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-412-12MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1246931-412-12.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-412-13MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1246931-412-13.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-412-14MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1246931-412-15MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1246931-412-16MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1246931-412-18MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes CITRUS BLAST*,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-802CITRUS BLAST,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-802_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-802_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-802_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-802_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-802_HEEL
SKU,[S]Size= US 7,,,,,,UA1246931-802-7CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7.5,,,,,,UA1246931-802-7.5CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1246931-802-8CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1246931-802-8.5CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1246931-802-9CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1246931-802-9.5CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1246931-802-10CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1246931-802-10.5CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1246931-802-11CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-802-11.5CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-802-12CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1246931-802-12.5CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-802-13CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1246931-802-13.5CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-802-14CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1246931-802-15CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1246931-802-16CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1246931-802-17CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1246931-802-18CITRUS BLAST,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes MIDNIGHT NAVY*,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-410MIDNIGHT NAVY,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-410_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-410_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-410_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-410_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-410_HEEL
SKU,[S]Size= US 7.5,,,,,,UA1246931-410-7.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1246931-410-8MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1246931-410-8.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1246931-410-9MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1246931-410-9.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1246931-410-10MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1246931-410-10.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1246931-410-11MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-410-11.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-410-12MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1246931-410-12.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-410-13MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1246931-410-13.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-410-14MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1246931-410-15MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1246931-410-16MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1246931-410-17MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1246931-410-18MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes RED*,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-603RED,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-603_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-603_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-603_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-603_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-603_HEEL
SKU,[S]Size= US 7,,,,,,UA1246931-603-7RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7.5,,,,,,UA1246931-603-7.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1246931-603-8RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1246931-603-8.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1246931-603-9RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1246931-603-9.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1246931-603-10RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1246931-603-10.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1246931-603-11RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-603-11.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-603-12RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1246931-603-12.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-603-13RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1246931-603-13.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-603-14RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1246931-603-15RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1246931-603-16RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1246931-603-18RED,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes PURPLE*,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-500PURPLE,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-500_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-500_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-500_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-500_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-500_HEEL
SKU,[S]Size= US 10,,,,,,UA1246931-500-10PURPLE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-500-11.5PURPLE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-500-12PURPLE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1246931-500-13.5PURPLE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1246931-500-17PURPLE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1246931-500-18PURPLE,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes LEAD*,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-030LEAD,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-030_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-030_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-030_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-030_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-030_HEEL
SKU,[S]Size= US 7,,,,,,UA1246931-030-7LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7.5,,,,,,UA1246931-030-7.5LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1246931-030-8LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1246931-030-8.5LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1246931-030-9LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1246931-030-9.5LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1246931-030-10LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1246931-030-10.5LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1246931-030-11LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-030-11.5LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-030-12LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1246931-030-12.5LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-030-13LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1246931-030-13.5LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-030-14LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1246931-030-15LEAD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1246931-030-16LEAD,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes BLACK *,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-003BLACK ,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-003_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-003_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-003_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-003_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-003_HEEL
SKU,[S]Size= US 7.5,,,,,,UA1246931-003-7.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1246931-003-8BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1246931-003-8.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1246931-003-9BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1246931-003-9.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1246931-003-10BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1246931-003-10.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1246931-003-11BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-003-11.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-003-12BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1246931-003-12.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-003-13BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-003-14BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1246931-003-18BLACK ,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes BLACK *,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-001BLACK ,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-001_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-001_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-001_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-001_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-001_HEEL
SKU,[S]Size= US 7.5,,,,,,UA1246931-001-7.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1246931-001-8BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1246931-001-8.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1246931-001-9BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1246931-001-9.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1246931-001-10BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1246931-001-10.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1246931-001-11BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1246931-001-11.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1246931-001-12BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1246931-001-12.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-001-13BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1246931-001-13.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1246931-001-14BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1246931-001-15BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1246931-001-17BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1246931-001-18BLACK ,,,,100,,,,,,,,,,,,,,,
