Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort-5,Product Image Sort-6,Product Image Sort-7,Product Image Sort-8,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8,
Product,,Hero Cycles Winner Mountain Bike,Hero,6499,6499,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Speed single/frame steel frame</span></li>
					
						<li><span class=""a-list-item""> Fork zoom fork/shockers dual shocks/rims/ wheels 26 inch alloy rim/tyre 2.125</span></li>
					
						<li><span class=""a-list-item""> Brake front disc/brakes rear v brake/handle bar black straight/grip soft touch wide</span></li>
					
						<li><span class=""a-list-item""> Kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRPEJM,PresidencyCycles,"Sports, Fitness & Outdoors/Cycling/Bikes/Mountain Bikes",Hero Cycles Winner Mountain Bike,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Winner Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Winner Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Winner Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51%2BYkduc38L.jpg,,,,,,,,
Product,,Hero Cycles Xcello Integra Mountain Bike,Hero,5498,5498,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Frame: Ergonomically designed mig welded atb frame with integral carrier/ uni-crown mig welded fork, extra rigidity provided in design</span></li>
					
						<li><span class=""a-list-item""> Atb style handle with extended stem matching colored synthetic resin grips for better riding comforts, stylishly curved bar ends</span></li>
					
						<li><span class=""a-list-item""> Side pull caliper, steel black powder coated, friction-free casing for braking with ease</span></li>
					
						<li><span class=""a-list-item""> Tyre: 26 x 1.75, black with colored side wall</span></li>
					
						<li><span class=""a-list-item""> Comfortable pu foam padded, pvc top saddle. kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRQ0ZY,PresidencyCycles,"Sports, Fitness & Outdoors/Cycling/Bikes/Mountain Bikes",Hero Cycles Xcello Integra Mountain Bike,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Xcello Integra Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Xcello Integra Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Xcello Integra Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51pMgD5NriL.jpg,,,,,,,,
Product,,Hero Cycles Roadsters Jet Master Gold Bicycle,Hero,5298,5298,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Frame sturdy frame roadster</span></li>
					
						<li><span class=""a-list-item""> Wheels size 26t</span></li>
					
						<li><span class=""a-list-item""> Pad set p/bar and s/bar</span></li>
					
						<li><span class=""a-list-item""> Handle easy ride</span></li>
					
						<li><span class=""a-list-item""> Kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRQM7A,PresidencyCycles,,Hero Cycles Roadsters Jet Master Gold Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Roadsters Jet Master Gold Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Roadsters Jet Master Gold Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Roadsters Jet Master Gold Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41TnD6h2z5L.jpg,,,,,,,,
Product,,Hero Cycles Roadsters Jet Ss Bicycle,Hero,5298,5298,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> The perfection of geometry, the perfection of alignment/ attractive new colors and graphics</span></li>
					
						<li><span class=""a-list-item""> Increased thickness of nickel chrome plating for better corrosion resistance, better long-lasting gloss</span></li>
					
						<li><span class=""a-list-item""> High quality wear resistant molded rubber brake shoes for effective braking and enhanced life, heavy duty brake stirrups front and rear for an efficient braking performance</span></li>
					
						<li><span class=""a-list-item""> High quality and wear resistant pedal rubber blocks for enhanced life. pedal block anti rotation system in the center for added safety while riding smooth rotation of pedals about axle</span></li>
					
						<li><span class=""a-list-item""> Heavy duty 13 gauge spokes for added strength of the wheels on rough roads. sturdy oval barrel hubs 32 /40 h. kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRQPWW,PresidencyCycles,,Hero Cycles Roadsters Jet Ss Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Roadsters Jet Ss Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Roadsters Jet Ss Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Roadsters Jet Ss Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51dC115staL.jpg,,,,,,,,
Product,,Hero Cycles Roadsters Jet Gold Bicycle,Hero,5498,5498,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Wheel size 26t</span></li>
					
						<li><span class=""a-list-item""> Frame sturdy frame</span></li>
					
						<li><span class=""a-list-item""> Kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRQBDK,PresidencyCycles,,Hero Cycles Roadsters Jet Gold Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Roadsters Jet Gold Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Roadsters Jet Gold Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Roadsters Jet Gold Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/519QDKJPw4L.jpg,,,,,,,,
Product,,Hero Cycles Stitch Stormm Mountain Bike,Hero,6998,6998,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Frame: twin tubed frame</span></li>
					
						<li><span class=""a-list-item""> Trainer Wheels: Extra strong shock absorber</span></li>
					
						<li><span class=""a-list-item""> Wheels: wheel size - 24t</span></li>
					
						<li><span class=""a-list-item""> Kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRP7NK,PresidencyCycles,,Hero Cycles Stitch Stormm Mountain Bike,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Stitch Stormm Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Stitch Stormm Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Stitch Stormm Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51xclc6xOKL.jpg,,,,,,,,
Product,,Hero Cycles Roadsters Hero Jet Eve Bicycle,Hero,5298,5298,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Frame ergonomically designed, lugged roadster frame/fork extra rigidity provided in desig, attractive crown cover</span></li>
					
						<li><span class=""a-list-item""> Ergonomically designed raised handle for comfortable riding posture in up-right position, synthetic resin handle grips</span></li>
					
						<li><span class=""a-list-item""> Wheels 26 x 1-1/2 steel rims</span></li>
					
						<li><span class=""a-list-item""> Specially engineered centre pull brake system</span></li>
					
						<li><span class=""a-list-item""> 2-1/4 bell top cup cp and bottom base in zp finish. kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRQ7ZC,PresidencyCycles,,Hero Cycles Roadsters Hero Jet Eve Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Roadsters Hero Jet Eve Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Roadsters Hero Jet Eve Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Roadsters Hero Jet Eve Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51B7LZYcZjL.jpg,,,,,,,,
Product,,Hero Cycles Stitch 24 Mountain Bike,Hero,5298,5298,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Ergonomically designed beam-type frame, twin tubing for unmatched strength and rigidity, unmatched strength built-in design</span></li>
					
						<li><span class=""a-list-item""> Uni-crown mig welded fork extra rigidity provided in design</span></li>
					
						<li><span class=""a-list-item""> Stylishly designed with extended stem. synthetic resin grips for better riding comforts</span></li>
					
						<li><span class=""a-list-item""> Very effective caliper brake system</span></li>
					
						<li><span class=""a-list-item""> Wheels 24x1.75, 36h/  slx m678 36 h hubs, sun inferno 25 rims kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRP50U,PresidencyCycles,,Hero Cycles Stitch 24 Mountain Bike,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Stitch 24 Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Stitch 24 Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Stitch 24 Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51cDn85OQ-L.jpg,,,,,,,,
Product,,Hero Cycles Razorback 26 Mountain Bike,Hero,5998,5998,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Ergonomically designed based on d-technology frame and unmatched strength built-in design unique design mountain bike frame with integral carrier</span></li>
					
						<li><span class=""a-list-item""> All new stylish steel crown for added strength super shox steel suspension system with maintenance-free design as per latest international trends</span></li>
					
						<li><span class=""a-list-item""> Mtb style double curved handle with extended stem synthetic resin grips for better riding comforts attractive bar ends with comfortable sleeve</span></li>
					
						<li><span class=""a-list-item""> High strength steel reinforced, three finger design levers for an effective cantilever brake system</span></li>
					
						<li><span class=""a-list-item""> Yres size 26"" x 2.125"" kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHROZWY,PresidencyCycles,"Sports, Fitness & Outdoors/Cycling/Bikes/Mountain Bikes",Hero Cycles Razorback 26 Mountain Bike,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Razorback 26 Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Razorback 26 Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Razorback 26 Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51fyNGWa3rL.jpg,,,,,,,,
Product,,Cosmic Cosmic 26 Senorita Bicycle,Cosmic,6599,6599,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> STEP THRU FRAME DESIGN/ALLOY RIMS</span></li>
					
						<li><span class=""a-list-item""> ALLOY HANDLEBAR AND BRAKE LEVERS/STEEL MUDGUARDS</span></li>
					
						<li><span class=""a-list-item""> EXTRA WIDE SOFT CUSHION SADDLE/IN-BUILT CARRIER</span></li>
					
						<li><span class=""a-list-item""> FRONT CALIPER BRAKES/REAR BAND BRAKES</span></li>
					
						<li><span class=""a-list-item""> KICK STAND Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Cosmic</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRRLE8,PresidencyCycles,,Cosmic Cosmic 26 Senorita Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Cosmic Cosmic 26 Senorita Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Cosmic Cosmic 26 Senorita Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Cosmic Cosmic 26 Senorita Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51PpRe67fpL.jpg,,,,,,,,
