Category,SKU,Description,Review,SP,,SubCategory,productname,Size,,,imgurl1,imgurl2,imgurl3,imgurl4,imgurl5,imgurl6,imgurl7,imgurl8,imgurl9
Strings,[NBG-98 JP],"

    
        
            
            Specifications:
            
            
            Yonex Nanogy NBG-98 JP Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 bag
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Carbon Nanofiber String
            0.66mm / 22 gauge
            
        
    

,,",,855.6,,,Yonex Nanogy NBG-98 JP (each),,,,,,,,,,,,http://www.mybadmintonstore.com/shop/images/NBG98JP25.jpg
Feather,[C-1101],,,20088,,,Snow Peak C-1101 (Premium Grade) (10 tubes),,,,,,,,,,,,
Yonex ArcSaber,[ARC-7 (Gen II)],"

    
        
            
            Specifications:
            
            
            Yonex® ArcSaber 7 JP (Gen II)
            
        
        
            
            Stiffness
            
            
            Mid Flex
            
        
        
            
            Frame Shape
            
            
            Isometric
            New Built-in T-Joint Technology
            
        
        
            
            Frame
            
            
            HM Graphite
            CS Carbon Nanotube Tecnhology
            
        
        
            
            Shaft
            
            
            HM Graphite
            Control Support Cap
            
        
        
            
            Weight
            
            
            2U / 3U
            
        
        
            
            Total Length (frame tip – handle end)
            
            
            674mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            G4 / G5 (subject to availability)
            
        
        
            
            Recommended String Tension 
            
            
            Main 20-24lbs
            
        
        
            
            Cross 22-26lbs
            
        
        
            
            Balance Point from Grip End
            
            
            285-295mm
            
        
    

",,16293.6,,,Yonex ArcSaber 7 JP (Gen. II),,,,http://www.mybadmintonstore.com/shop/images/YYARC7_JP.jpg,,,,,,,,
Strings,[NBG-99 SP],,,639.84,,,Yonex Nanogy NBG-99 SP (each),,,,http://www.mybadmintonstore.com/shop/images/YYNBG99SP.jpg,,,http://www.mybadmintonstore.com/shop/images/YYNBG99SP.jpg,,,,,
adidas Switch,,"

    
        
            
            Specifications:
            
            
            adidas Switch Pro
            Head Weight Tape (3 gram)
            
        
        
             
            
             
            
        
        
            
            Material
            
            Flexible Plastic Strip
        
        
            
            Weight
            
            
            Head-Weight Tape - 1 / 2 / 3 gram
            
        
        
            
            Color
            
            Green
        
        
            
            
            
            
             
            
        
        
             
             
        
        
             
             
        
        
             
             
        
        
             
        
        
             
             
        
    

",,591.48,,,adidas Switch Pro Head Weight (3 gram),,,,http://www.mybadmintonstore.com/shop/images/AdidasSwitchProBanner.jpg,,,http://www.mybadmintonstore.com/shop/images/AdidasSwitchProBanner.jpg,,,,,
Grommets,[AC416ATB],"

    
        
            
            Specifications:
            
            
            Yonex® NanoSpeed 8000
            Badminton Racket Grommets
            
        
        
            
            Type
            
            
            NanoSpeed 8000
            
        
        
            
            Minimum Order Quantity
            
            
            1 Pack
            
        
        
            
            Color
            
            
            Black
            
        
        
            
            Material
            
            
            Plastic
            
        
    

",,930,,,Yonex NanoSpeed 8000 Grommets (full set),,,,,,,,,,,,
Strings,[BG-66UM SP],",",,6472.8,,,Yonex BG-66 Ultimax SP (box of 10),,,,,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YYBG66UMR.jpg,,,,,http://www.mybadmintonstore.com/shop/images/YYBG66UMR.jpg
Yonex NanoRay,[NR800 JP],"

    
        
            
            Specifications:
            
            
            Yonex® NanoRay 800 JP
            
        
        
            
            Stiffness
            
            
            Stiff
            
        
        
            
            Frame Shape
            
            
            Isometric / New Built-in T-Joint
            
        
        
            
            Frame
            
            
            HM Graphite + Sonic Metal
            
        
        
            
            Shaft
            
            
            HM Graphite + X-Fullerene
            
        
        
            
            Weight
            
            
            3U, 4U
            (subject to stock availability)
            
        
        
            
            Total Length (frame tip – handle end)
            
            
            675mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            3UG4, 3UG5
            4UG4, 4UG5
            
        
        
            
            Recommended String Tension 
            
            
            Main 19-23lbs
            
        
        
            
            Cross 21-25lbs
            
        
        
            
            Balance Point from Grip End
            
            
            285-295mm
            
        
    

",,16888.8,,,Yonex NanoRay 800 JP,,,,http://www.mybadmintonstore.com/shop/images/YYNR800_JP.jpg,,,,,,,,
Racket Grips,[MGX],"

    
        
            
            Specifications:
            
            
            MBS® Over Grip (MGX)
            
        
        
            
            Size
            
            
            28mm Wide / 1mm Thick
            
        
        
            
            Minimum Order Quantity
            
            
            10 pcs
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            100% Polyurethane
            
        
    

",,1004.4,,,MBS Over Grip MGX (pack of 10),,,,,,,,,,,,
Strings,[NP-66],"

    
        
            
            Specifications:
            
            
            Toalson® NP-66
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 bags
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Micron 66 Synthetic String 
            0.66mm Nano-Coated Nylon
            Power, Elasticity, Durability
            
        
    

,,",,357.12,,,Toalson NanoPremium 66 (each),,,,,,,http://www.mybadmintonstore.com/shop/images/ToalsonNP66a.jpg,http://www.mybadmintonstore.com/shop/images/ToalsonNP66b.jpg,http://www.mybadmintonstore.com/shop/images/ToalsonNP66c.jpg,,,http://www.mybadmintonstore.com/shop/images/ToalsonNP66a.jpg
Strings,[BL-8000],"

    
        
            
            Specifications:
            
            
            Toalson® BL-8000
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 bags
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Micron 70 Synthetic String 
            0.70mm
            Durability + Repulsion
            
        
    

",,409.2,,,Toalson BioLogic 8000 (each),,,,,,,http://www.mybadmintonstore.com/shop/images/ToalsonBL8000.jpg,,,,,
Strings,[BG-66UM SP],",",,684.48,,,Yonex BG-66 Ultimax SP (each),,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YYBG66UMR.jpg,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YYBG66UMR.jpg,,,,,http://www.mybadmintonstore.com/shop/images/YYBG66UMR.jpg
Strings,[CH Version],"

    
        
            
            Specifications:
            
            
            Yonex Nanogy NBG-98 CH Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 bag
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Carbon Nanofiber String
            0.66mm / 22 gauge
            
        
    

",,591.48,,,Yonex Nanogy NBG-98 CH (each),,,,,,,,,,,,
Li-Ning N-Series,[AYPH164-1],"

    
        
            
            Specifications:
            
            
            Li-Ning N-50III (GOLD)
            Tailor-Made For LI Xuerui
            
        
        
            
            Stiffness
            
            
            Flexible
            
        
        
            
            Frame Shape
            
            
            Isometric
            
        
        
            
            Frame
            
            
            TB Nano Dynamic Optimum Frame
            Wing Stabilizer
            AirStream System
            
        
        
            
            Shaft
            
            
            TB-Nano Shaft
            Bio-Inner Cone
            Aerotec Beam System
            
        
        
            
            Weight
            
            
            W3 (3U) (85-89g)
            
        
        
            
            Total Length (frame tip - handle end)
            
            
            675mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            S2 (G2)
            (S2 = Thin, S4 = Thick)
            
        
        
            
            Recommended String Tension 
            
            
            Main 20-26lbs
            
        
        
            
            Cross 22-28lbs
            
        
        
            
            Balance Point from Grip End
            
            
            296-300mm (Head Heavy)
            
        
    

",,15400.8,,,Li-Ning ProMaster N-50III (GOLD),,,,,,,,,,,,
Strings,[BG-68T-2 Export],"

    
        
            
            Specifications:
            
            
            Yonex® BG-68T-2
            Export Packing
            
        
        
            
            Packing
            
            
            200m Reel
            
        
        
            
            Minimum Order Quantity
            
            
            2 Reels
            
        
        
            
            Available Color
            
            
            See option below
            (subject to stock availability)
            
        
        
            
            Material
            
            
            Micron 68 Synthetic String
            0.68mm / 22 gauge
            
        
    

",,16293.6,,,Yonex BG-68Ti EX (200m) (two reels),,,,http://www.mybadmintonstore.com/shop/images/YonexBG68Ti200m.jpg,,,,,,,,
Shoes,[AC191],,,1261.08,,,Yonex Wave Insoles AC191,,,,http://www.mybadmintonstore.com/shop/images/YonexAC191insoles.jpg,,,http://www.mybadmintonstore.com/shop/images/YonexAC191insoles.jpg,,,,,
Strings,[BG-65 SP],"

    
        
            
            Specifications:
            
            
            Yonex® BG-65 Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 bag (No MOQ)
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Micron 65 Synthetic String
            0.70mm / 22 gauge
            
        
    

,,",,409.2,,,Yonex BG-65 SP (each),,,,,,,,,,,,http://www.mybadmintonstore.com/shop/images/YonexBG65New.jpg
adidas Switch,[RK431401],"

    
        
            
            Specifications:
            
            
            adidas Switch Pro (Grey/Green)
            
        
        
            
            Stiffness
            
            
            Medium
            
        
        
            
            Frame Shape
            
            
            Isometric
            
        
        
            
            Frame
            
            
            Pure Nano Carbon
            ZYLON Super Fibre, X-TRA Titanium
            22 x 21 (76 holes)
             
            Head-Weight Tape included 2 gram
            
        
        
            
            Shaft
            
            
            Pure Nano Carbon
            Straight Shaft - 7.0mm
            
        
        
            
            Weight
            
            
            85 +/- 2g
            
        
        
            
            Total Length (frame tip – handle end)
            
            
            675mm
            
        
        
            
            Grip Size
            
            
            Grip 5 (G5)
            
        
        
            
            Recommended String Tension 
            
            
            Main 20-24 lbs
            
        
        
            
            Cross 22-26 lbs
            
        
        
            
            Balance Point from Grip End
            
            
            285 +/- 3mm (Head Heavy)
            For Singles &amp; Doubles
            (Fast Attack &amp; Control)
            
        
    

",,13168.8,,,adidas Switch Pro,,,,http://www.mybadmintonstore.com/shop/images/AdiSwitch_Pro.jpg,,,http://www.mybadmintonstore.com/shop/images/AdiSwitch_Pro.jpg,,,,,
Strings,[SP Version],"

    
        
            
            Specifications:
            
            
            Yonex Nanogy NBG-98 SP Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 bag
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Carbon Nanofiber String
            0.66mm / 22 gauge
            
        
    

,,",,647.28,,,Yonex Nanogy NBG-98 SP (each),,,,,,,,,,,,http://www.mybadmintonstore.com/shop/images/YYNBG98SPR.jpg
Yonex Voltric,[VT-80 JP],"

    
        
            
            Specifications:
            
            
            Yonex® Voltric 80 JP
            
        
        
            
            Stiffness
            
            
            Stiff
            
        
        
            
            Frame Shape
            
            
            Isometric
            New Built-in T-Joint Technology
            
        
        
            
            Frame
            
            
            HM Graphite, Tri-Voltage System
            Sound Filter
            Tangsten
            
        
        
            
            Shaft
            
            
            HM Graphite + Ultra PEF
            NanoPreme Technology
            
        
        
            
            Weight
            
            
            3U / 4U (subject to stock availability)
            
        
        
            
            Total Length (frame tip – handle end)
            
            
            674mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            3UG4, 3UG5
            4UG5
            
        
        
            
            Recommended String Tension 
            
            
            Main 20-24lbs (8-10kg)
            
        
        
            
            Cross 22-26lbs (9-11kg)
            
        
        
            
            Balance Point from Grip End
            
            
            290-300mm
            
        
    

",,16516.8,,,Yonex Voltric 80 JP,,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YYVT80A.jpg,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YYVT80A.jpg,,,,,
Strings,[FZ-66P (0.66)],"

    
        
            
            Specifications:
            
            
            FZ Forza® FZ-66 Power
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            5 bags
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            0.66mm Power Synthetic Nylon
            Durability - 5/6
            Playability - 6/6
            Sound - 6/6
            Power - 5/6
            Made in Taiwan
            
        
    

",,2120.4,,,Forza FZ-66 Power (box of 5),,,,http://www.mybadmintonstore.com/shop/images/ForzaFZ66Power.jpg,,,http://www.mybadmintonstore.com/shop/images/ForzaFZ66Power.jpg,,,,,
Strings,[FZ-65XP (0.62)],"

    
        
            
            Specifications:
            
            
            FZ Forza® FZ-65 X-Power
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            5 bags
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            0.62mm Power Synthetic Nylon
            Durability - 4/6
            Playability - 6/6
            Sound - 6/6
            Power - 6/6
            Made in Taiwan
            
        
    

",,2194.8,,,Forza FZ-65 X-Power (box of 5),,,,http://www.mybadmintonstore.com/shop/images/ForzaFZ65XPower(1).jpg,,,http://www.mybadmintonstore.com/shop/images/ForzaFZ65XPower(1).jpg,,,,,
Strings,[BG-68Ti SP],"

    
        
            
            Specifications:
            
            
            Yonex® BG-68Ti Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 bag (No MOQ)
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Micron 68 Synthetic String with Titanium Coating
            0.68mm / 22 gauge
            
        
    

,,",,543.12,,,Yonex BG-68Ti SP (each),,,,,,,,,,,,http://www.mybadmintonstore.com/shop/images/YonexBG68TiNew.jpg
Stencil Kit,,"

    
        
            
            Specifications:
            
            
            adidas® Stencil Card
            
        
        
            
            Material
            
            
            PVC Plastic (Flexible)
            
        
        
            
            MOQ
            
            
            One piece
            
        
        
            
            Application
            
            
            Painting logo on badminton racket string bed
            
        
        
            
             
            
            
             
            
        
    

",,591.48,,,Adidas Badminton Stencil Card,,,,,,,,,,,,
Strings,[NBG-95 JP],"

    
        
            
            Specifications:
            
            
            Yonex Nanogy NBG-95 (JP) Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 (no MOQ)
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Carbon Nanofiber String
            0.69mm / 22 gauge
            
        
    

",,855.6,,,Yonex Nanogy NBG-95 JP (each),,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YonexNanogy9525.jpg,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YonexNanogy9525.jpg,,,,,
Strings,[ST216601-200],"

    
        
            
            Specifications:
            
            
            adidas® adiPower Pro (200m)
            
        
        
            
            Packing
            
            
            200m reel
            
        
        
            
            Minimum Order Quantity
            
            
            1 reel
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            0.66mm Synthetic String
            Durability - 7
            Control - 8
            Sound - 10
            Power - 10
            Made in Japan
            
        
    

,,",,6844.8,,,adidas adiPower Pro (200m) (each),,,,,,,http://www.mybadmintonstore.com/shop/images/adipowerPro200m_R20.jpg,,,,,http://www.mybadmintonstore.com/shop/images/adipowerPro_R40.jpg
Strings,[0.62mm],"

    
        
            
            Specifications:
            
            
            Ashaway Zymax 62
            Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            Cut-length (No-label)
            
        
        
            
            Minimum Order Quantity
            
            
            30 bags
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Microfilament String
            0.62mm
            
        
    

",,10044,,,Ashaway Zymax 62 (Neutral Pack) (box of 30),,,,,,,,,,,,
Strings,[CH Version],"

    
        
            
            Specifications:
            
            
            Yonex® Nanogy NBG-95 Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 (no MOQ)
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Carbon Nanofiber String
            0.69mm / 22 gauge
            
        
    

,,",,587.76,,,Yonex Nanogy NBG-95 CH (each),,,,,,,,,,,,http://www.mybadmintonstore.com/shop/images/Nanogy95SP25.jpg
Strings,[BG-80 SP],"

    
        
            
            Specifications:
            
            
            Yonex® BG-80 Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            1 Bag (No MOQ)
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Micron 80 Synthetic String
            0.68mm / 22 gauge
            
        
    

,,",,550.56,,,Yonex BG-80 SP (each),,,,,,,,,,,,http://www.mybadmintonstore.com/shop/images/YonexBG80New.jpg
Strings,[Yonex BG-65 SP],"

    
        
            
            Specifications:
            
            
            Yonex® BG-65 Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            30 packs
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Micron 65 Synthetic String
            0.70mm / 22 gauge
            
        
    

",,10490.4,,,Yonex BG-65 SP (box of 30),,,,,,,,,,,,
Li-Ning N-Series,[AYPH148-1],"

    
        
            
            Specifications:
            
            
            Li-Ning N-55III (PURPLE)
            Tailor-made for ZHANG Nan
            
        
        
            
            Stiffness
            
            
            Flexible
            
        
        
            
            Frame Shape
            
            
            Isometric
            
        
        
            
            Frame
            
            
            TB Nano Dynamic Optimum Frame
            Wing Stabilizer
            AirStream System
            
        
        
            
            Shaft
            
            
            TB-Nano Shaft
            Bio-Inner Cone
            Aerotec Beam System
            
        
        
            
            Weight
            
            
            W3 (3U) (85-89g)
            
        
        
            
            Total Length (frame tip - handle end)
            
            
            675mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            S2 (G2)
            (S2 = Thin, S4 = Thick)
            
        
        
            
            Recommended String Tension 
            
            
            Main 20-26lbs
            
        
        
            
            Cross 22-28lbs
            
        
        
            
            Balance Point from Grip End
            
            
            296-300mm (Head Heavy)
            
        
    

",,16516.8,,,Li-Ning MegaPower N-55III (PURPLE),,,,,,,,,,,,
Racket Grips,[Export Packing],"

    
        
            
            Specifications:
            
            
            Yonex Super Grap AC102EX
            
        
        
            
            Size
            
            
            25mm Wide / 0.6mm Thick
            1200mm Long (for 3 rackets)
            
        
        
            
            Minimum Order Quantity
            
            
            10 packs
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            100% Polyurethane
            
        
    

",,5204.28,,,Yonex Super Grap AC102EX (10 reels),,,,,,,,,,,,
Li-Ning N-Series,[AYPH152-1],"

    
        
            
            Specifications:
            
            
            Li-Ning N-7 (CY)
            Tailor-Made For CAI Yun
            
        
        
            
            Stiffness
            
            
            Medium Stiff
            
        
        
            
            Frame Shape
            
            
            Isometric
            
        
        
            
            Frame
            
            
            TB Nano Dynamic Optimum Frame
            HDF Shock Absorption System
            Stabilized Torsion Angle
            
        
        
            
            Shaft
            
            
            TB-Nano Shaft
            Bio-Inner Cone
            
        
        
            
            Weight
            
            
            W3 (3U) (85-89g)
            
        
        
            
            Total Length (frame tip - handle end)
            
            
            675mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            S2 (G2)
            (S2 = Thin, S4 = Thick)
            
        
        
            
            Recommended String Tension 
            
            
            Main 20-26lbs
            
        
        
            
            Cross 22-28lbs
            
        
        
            
            Balance Point from Grip End
            
            
            298-302mm (Head Heavy)
            
        
    

",,15252,,,Li-Ning UltraSharp N-7 (CY),,,,,,,,,,,,
Racket Grips,[GR210300],"

    
        
            
            Specifications:
            
            
            adidas® Performance Team
            Over Grip (For Comfort)
            
        
        
            
            Size
            
            
            25mm Wide / 0.6mm Thick
            
        
        
            
            Packaging
            
            
            1 Pack (3 Grips)
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            100% PU Rubber
            
        
    

",,591.48,,,adidas Performance Team (OG) (1 pack),,,,,,,,,,,,
Strings,[ST516701],"

    
        
            
            Specifications:
            
            
            adidas® Power Tour 66
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            10 bags
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            0.67mm Hi-Polymer Nylon
            Durability - 7
            Control - 9
            Sound - 10
            Power - 9
            Made in Japan
            
        
    

",,4984.8,,,adidas Power Tour 66 (box of 10),,,,http://www.mybadmintonstore.com/shop/images/adiPowerTour66_R40.jpg,,,http://www.mybadmintonstore.com/shop/images/adiPowerTour66_R40.jpg,,,,,
Forza Graphite,[301538],"

    
        
            
            Specifications:
            
            
            FZ Forza® Jaguar
            
        
        
            
            Stiffness
            
            
            Medium (Mid-Flex)
            
        
        
            
            Frame Shape
            
            
            Isometric
            
        
        
            
            Frame
            
            
            24T CNT UHM Graphite
            
        
        
            
            Shaft
            
            
            24T CNT UHM Graphite
            
        
        
            
            Weight
            
            
            85g
            For All-round Player
            
        
        
            
            Total Length (frame tip – handle end)
            
            
            675mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            G5
            
        
        
            
            Recommended String Tension 
            
            
            Main 18-22lbs (8-11kg)
            
        
        
            
            Cross 20-26lbs (9-13kg)
            
        
        
            
            Balance Point from Grip End
            
            
            287-293mm (Head Balance)
            
        
    

",,10341.6,,,Forza Jaguar (one pair),,,,,,,http://www.mybadmintonstore.com/shop/images/JaguarPoster.jpg,,,,,
Strings,[0.67mm],"

    
        
            
            Specifications:
            
            
            Ashaway Zymax 67
            Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            Cut-length (No-label)
            
        
        
            
            Minimum Order Quantity
            
            
            1 bag
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Microfilament String
            0.67mm
            
        
    

",,401.76,,,Ashaway Zymax 67 (Neutral Pack) (each),,,,,,,,,,,,
Grommets,,"

    
        
            
            Specifications:
            
            
            MBS® Badminton Racket U-Shape Grommets
            
        
        
            
            Types &amp; Measurements
            
            
            U-Long -  Ø 2.1 x L (11.0 + 13.0 mm) 
            
            U-Short -  Ø 2.1 x L (9.3 + 9.3 mm)
        
        
            
            Minimum Order Quantity
            
            
            1 pack of appriximately 50pcs per type
            
        
        
            
            Color
            
            
            Black
            
        
        
            
            Material
            
            
            Plastic
            
        
    

",,368.28,,,MBS 1-4 Hole U-Grommets (approx. 50 pieces),,,,,,,,,,,,
Strings,[0.65mm],"

    
        
            
            Specifications:
            
            
            Ashaway Zymax 65
            Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            Cut-length (No-label)
            
        
        
            
            Minimum Order Quantity
            
            
            1 bag
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Microfilament String
            0.65mm
            
        
    

",,401.76,,,Ashaway Zymax 65 (Neutral Pack) (each),,,,,,,,,,,,
Strings,[BG-65Ti SP],"

    
        
            
            Specifications:
            
            
            Yonex® BG-65Ti 
            Badminton String
            
        
        
            
            Packing
            
            
            10m bag
            
        
        
            
            Minimum Order Quantity
            
            
            10 bags
            
        
        
            
            Available Color
            
            
            See option below
            Subject to stock availability
            
        
        
            
            Material
            
            
            Micron 65 Synthetic String with Titanium Coating
            0.70mm / 22 gauge
            
        
    

",,4092,,,Yonex BG-65Ti SP (box of 10),,,,,,,,,,,,
Forza Graphite,[301537],"

    
        
            
            Specifications:
            
            
            FZ Forza® Graphite Light 6U
            
        
        
            
            Stiffness
            
            
            Medium (Mid-Flex)
            
        
        
            
            Frame Shape
            
            
            Isometric
            
        
        
            
            Frame
            
            
            40T CNT UHM Graphite
            
        
        
            
            Shaft
            
            
            40T CNT UHM Graphite
            
        
        
            
            Weight
            
            
            74g
            For Defensive / All-round Player
            
        
        
            
            Total Length (frame tip – handle end)
            
            
            675mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            G5
            
        
        
            
            Recommended String Tension 
            
            
            Main 18-22lbs (8-11kg)
            
        
        
            
            Cross 20-26lbs (9-13kg)
            
        
        
            
            Balance Point from Grip End
            
            
            287-293mm (Head Balance)
            
        
    

",,12796.8,,,Forza Graphite Light (one pair),,,,,,,http://www.mybadmintonstore.com/shop/images/GraphiteLight6UPoster.jpg,,,,,
Racket Grips,[GR210300],"

    
        
            
            Specifications:
            
            
            adidas® Performance Team
            Over Grip (For Comfort)
            
        
        
            
            Size
            
            
            25mm Wide / 0.6mm Thick
            
        
        
            
            Packaging
            
            
            1 Box (60 Grips)
            
        
        
            
            Available Color
            
            
            Mixed Colors
            
        
        
            
            Material
            
            
            100% PU Rubber
            
        
    

",,5580,,,adidas Performance Team (OG) (box of 60),,,,,,,,,,,,
Sports Bags,[AC540],",",,1037.88,,,Yonex Racket Soft Cover AC540,,,,,,,,,,,,http://www.mybadmintonstore.com/shop/images/YonexAC540B.jpg
Strings,[BG-80P SP],",",,632.4,,,Yonex BG-80 Power SP (each),,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YYBG80PowerSP.jpg,,,http://www.mybadmintonstore.comhttp://www.mybadmintonstore.com/shop/images/YYBG80PowerSP.jpg,,,,,http://www.mybadmintonstore.com/shop/images/YYBG80PowerSP.jpg
Strings,[BG-80P JP],",",,930,,,Yonex BG-80 Power JP (each),,,,,,,,,,,,http://www.mybadmintonstore.com/shop/images/YYBG80Power.jpg
Sports Bags,[MB-006],,,517.08,,,MBS Racket Soft Cover,,,,,,,,,,,,
Yonex Voltric,[VT-ZF2 SP/IP],"

    
        
            
            Specifications:
            
            
            Yonex® Voltric Z-Force II SP/IP
            
        
        
            
            Stiffness
            
            
            Extra Stiff
            
        
        
            
            Frame Shape
            
            
            Isometric
            New Built-in T-Joint Technology
            
        
        
            
            Frame
            
            
            HM Graphite, Tri-Voltage System
            Sound Filter
            Nanometric Tungsten
            
        
        
            
            Shaft
            
            
            EX-HMGraphite Nanometric
            Extra Slim Shaft
            
        
        
            
            Weight
            
            
            3U (85-89g)
            4U (80-84g)
            
        
        
            
            Total Length (frame tip – handle end)
            
            
            675mm (26.5 inches)
            
        
        
            
            Grip Size
            
            
            3UG4, 3UG5
            4UG4, 4UG5
            
        
        
            
            Recommended String Tension 
            
            
            3U: 20-28lbs
            
        
        
            
            4U: 19-27lbs
            
        
        
            
            Balance Point from Grip End
            
            
            295-305mm (Head Heavy)
            
        
    

",,15400.8,,,Yonex Voltric Z-Force II SP/IP,,,,,,,http://www.mybadmintonstore.com/shop/images/YonexVTZFII1.jpg,http://www.mybadmintonstore.com/shop/images/YonexVTZFII2.jpg,http://www.mybadmintonstore.com/shop/images/YonexVTZFII3.jpg,http://www.mybadmintonstore.com/shop/images/YonexVTZFII4.jpg,http://www.mybadmintonstore.com/shop/images/YonexVT ZFORCE II New Product Info-5.jpg,
